rms,zcr,freq_fundamental,freq_maxima,freq_minima,centroide,bandwidth,rolloff,flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,archivo,especie
0.019618819,0.8650661436449579,2452.6350144650055,2456.5592774310776,2448.4618425456633,6025.48598448042,1991.4521294525853,7268.349527310925,0.01421557,-361.9652,-14.456988,35.549515,-13.613164,17.604015,-9.814209,19.681694,-16.36139,15.647301,-5.4113574,0.88980746,2.961755,1.1733291,XC913785.ogg,21211
0.016646948,0.8178096931137725,3167.4363852865517,11025.0,2441.361776595276,5619.961566348819,2172.0634719233713,7278.1624251497005,0.04445883,-324.62967,-22.126112,25.199108,-8.232093,9.613399,-6.6339192,17.332409,-15.790851,17.615376,-5.0110073,-0.11908782,2.5368843,2.532057,XC913809.ogg,21211
0.0088129705,0.786211461828859,8282.619026841465,11025.0,3159.9217094544338,5400.85551010613,2348.5806026718305,7338.873741610738,0.06811573,-359.58417,-2.244148,36.17421,-14.551436,11.337649,-9.516228,14.902903,-9.988081,15.178072,-1.291705,1.5042512,2.117589,-1.1574222,XC913811.ogg,21211
0.003384986,0.5427839949324325,5004.3914664308395,11025.0,2443.4307199305954,4116.154299635709,2491.350598810201,7104.940878378378,0.23523259,-364.818,13.244675,21.398296,1.0431324,4.6245265,4.214586,6.818373,-6.7727613,10.090582,-2.1684833,2.9591854,6.2590103,-2.274139,XC913839.ogg,21211
0.0038656394,0.587312734082397,5222.944790081805,11025.0,2015.4631444067531,4187.173728782868,2459.7311133342823,7005.588717228465,0.18838672,-363.44513,12.242861,22.583498,-0.4507323,5.4836698,1.5136395,10.083794,-8.7092,11.175695,-0.2576695,-2.7407694,11.041211,-6.8690205,XC913840.ogg,21211
0.004991518,0.6907539937033582,10957.762531502442,11025.0,2015.179221327227,4584.477415805093,2586.891029102423,7400.186567164179,0.16627268,-347.19812,8.227037,20.724693,-4.4694743,11.837806,-2.0823238,10.68043,-7.0080185,9.45479,-2.7209144,3.4503028,0.25094962,4.7660403,XC913858.ogg,21211
0.00462884,0.6162286931818182,7764.0651249015955,11025.0,1159.2478555816529,4286.851423029124,2527.173268720887,7308.451704545455,0.18551576,-345.87296,9.226233,17.696583,1.3219556,4.875926,0.63349503,11.026545,-11.777945,14.287356,-3.9742072,0.59813535,4.8917313,0.65078384,XC913859.ogg,21211
0.009429089,0.24104538291309013,2550.59137096649,4868.213723913177,19.9909338168631,2843.896030077512,2248.7890897780935,5649.812231759656,0.11874524,-299.63614,34.505142,12.5820875,24.327187,-2.6807878,13.721746,13.095686,0.45888516,10.153006,9.41366,-3.174291,14.862345,0.63127166,XC913880.ogg,21211
0.012123243,0.16547185724431818,2552.8601536124884,4851.2598318287355,19.9909338168631,2466.5598920223138,2187.8351118191026,4952.947443181818,0.041153274,-314.48663,41.5706,11.478839,31.277498,-1.9501071,19.229128,18.85058,-0.6758689,16.552704,13.180038,-2.208519,18.820324,0.6703153,XC913881.ogg,21211
0.00516422,0.3960707720588235,3446.848458321245,4834.602417219593,20.02905358940205,3288.2735347100665,2075.0753677705857,5834.926470588235,0.14954513,-338.40424,22.586012,2.4433563,17.586924,-13.421702,7.194152,11.440253,-10.304014,8.835503,7.5273733,-10.801329,15.526528,-2.642985,XC913886.ogg,21211
0.004985947,0.3721923828125,3827.565187971804,4776.096874568851,20.216287807246676,3191.183899822806,2032.0099296337246,5684.709821428572,0.15011756,-343.95102,26.988115,0.11110462,18.091795,-13.688471,5.3305445,13.822456,-12.838297,11.237313,7.768928,-12.40139,16.850027,-6.844857,XC913887.ogg,21211
0.0069737094,0.44839700838414637,3436.895011766766,6619.277344610373,20.11463471051684,3607.7561803964923,1996.4128007092145,5973.227896341464,0.15329331,-319.5532,6.583354,8.788202,18.568287,-19.648869,14.675683,4.03406,-6.662225,10.020613,1.5148674,-6.4940834,8.746474,0.41199106,XC913893.ogg,21211
0.016571455,0.16822424600290697,2594.8751075823848,7101.79457194829,19.9909338168631,2622.9457275391646,2304.8821783182357,5328.125,0.03717451,-301.9862,28.957733,24.343342,31.978016,-1.7572672,25.924986,14.252477,8.117306,16.360628,14.599205,2.7466156,16.675665,8.735942,XC913894.ogg,21211
0.009544592,0.4455306682180851,4276.7801193448695,4752.583499586715,20.05952740465961,3651.54657182025,2057.1677984973185,6214.428191489362,0.1660608,-289.36255,7.421553,9.594117,19.838558,-8.354804,6.9584146,9.072037,-9.548794,5.8696756,6.306671,-14.9487095,16.58001,-8.293478,XC913976.ogg,21211
0.009089176,0.48696501358695654,4542.652414748026,4698.29109186693,4410.405015621032,3874.771080805624,2068.3464178681515,6402.649456521739,0.14929336,-301.60034,-0.06384044,11.583734,16.488306,-9.212551,5.1630163,8.615164,-11.332615,6.248468,6.45263,-16.138067,15.832671,-9.349466,XC913977.ogg,21211
0.010576547,0.47531844429347825,4363.127614132999,4691.726442678483,20.378835137839193,3816.1740190692267,2173.41637544707,6360.39402173913,0.17771056,-270.04953,6.185619,18.74921,16.144047,-6.4817376,7.5186734,6.3816824,-5.888171,3.933482,9.171168,-13.485364,16.555552,-7.375142,XC913978.ogg,21211
0.010427717,0.4398963341346154,2474.7664985405736,5183.328329179338,20.011683866388466,3644.75681403232,2176.0156411005382,6372.836538461538,0.3157557,-239.9019,6.736345,2.573294,13.294075,-5.410932,3.8706768,2.7980788,-4.842458,1.5861626,2.974192,-6.496757,6.7728987,-4.4425826,XC913992.ogg,21211
0.0072999196,0.5376539963942307,3267.4422729223134,4457.852260531101,67.01689860259364,4033.6702784546023,2270.1408377180514,6635.817307692308,0.1231898,-309.00995,-1.2658412,29.907545,7.8533564,-2.9894,2.8945847,8.963052,-6.993792,0.21496311,12.624075,-15.407323,13.033624,-2.6853826,XC913997.ogg,21211
0.040408097,0.6562674386160714,7649.016617435319,7688.062491114978,7601.291924580549,5243.6585711350845,1546.8630918309325,6835.100446428572,0.027362889,-273.5473,-65.603325,30.442734,-6.6942377,2.938536,4.629394,-0.96250767,2.7814996,-5.221888,18.170378,-16.268429,13.394998,-6.1444383,XC913998.ogg,21211
0.010942282,0.77333984375,5422.8718153733325,11025.0,1467.0007675050604,5266.931699642917,2156.031755874443,7403.971354166667,0.08106828,-335.06024,-35.83838,27.08391,0.12519099,3.9196548,0.55167335,13.385783,-7.7027617,4.111555,0.53020257,0.23554645,3.6742544,1.4168435,XC914005.ogg,21211
0.0044439826,0.5355506310096154,4615.625246417957,11025.0,1460.0340693954743,4042.402270314606,2347.7030125943675,6926.382211538462,0.15865424,-359.33154,6.572124,13.701018,12.367898,2.3347363,1.2540437,11.931954,-8.432117,11.334992,6.6652875,-6.1334186,7.545115,0.7729458,XC914013.ogg,21211
0.006924538,0.6301528033088235,5999.95560477351,11025.0,921.3867949308291,4484.9972648558305,2155.820437701143,6637.591911764706,0.07926661,-370.1121,-1.099839,32.0665,3.5849214,2.906902,4.4031754,3.6823938,6.973915,-6.23342,19.475798,-15.297159,13.858336,-5.542037,XC914025.ogg,21211
0.021559827,0.6508888711734694,7503.8970533777565,7560.582634818616,7442.751584344844,4904.633247824809,1585.9244604589096,6339.923469387755,0.008643469,-355.614,-29.614746,46.397903,4.285858,-4.169695,14.796001,-2.1812315,14.413669,-13.478335,29.634296,-24.049437,19.833796,-4.5257688,XC914028.ogg,21211
0.019943474,0.7470115718984962,6506.513723530947,11025.0,2426.1221038639014,5151.26822554967,2258.8167142914635,7167.528195488721,0.10396607,-251.08626,-17.351875,14.924334,-5.5168514,6.3171306,-10.035261,12.657298,-13.04636,11.554005,-4.662394,-1.3973175,6.939055,-5.9697475,XC917437.ogg,21211
0.020410437,0.6775716145833334,3329.3219781861803,11025.0,20.456003730972768,4763.169232068823,2194.6022034078587,7141.050170068027,0.14803903,-232.73727,-30.700209,0.6741791,-1.5536944,-5.7604065,-7.5159955,7.459876,-11.4298,3.7878373,3.3206148,-6.331885,2.861896,3.4812355,XC917444.ogg,21211
0.018159986,0.5352708286326715,2412.3115655294837,7666.803198906163,19.9909338168631,4044.099134784494,2136.4584028363397,6569.071525270758,0.299605,-194.75325,-13.373378,-9.4456835,-3.9168415,-8.099238,-3.0202975,-6.21517,0.9608336,-6.2432003,3.1525846,-4.9413023,1.2481565,0.4611197,XC917465.ogg,21211
0.012611084,0.6763081239261168,2856.5259803751096,11025.0,1381.3356911303676,4953.680189776078,2254.3832139841543,7241.865335051546,0.06673313,-311.57608,-4.140233,34.94271,2.1624713,2.300377,-3.0128832,15.685976,-16.372496,9.048989,2.5086458,-8.889538,4.00386,8.112226,XC917470.ogg,21211
0.043552075,0.5066877693965517,2240.4674817293408,7467.930915779963,19.9909338168631,3959.836350441521,2035.0471806076878,6366.864224137931,0.28561985,-113.13818,-20.965595,-15.35132,-4.133534,-16.36896,-4.4207444,-10.562268,-3.7916563,-8.022705,1.217735,-9.943236,2.1714754,-3.7476218,XC917471.ogg,21211
0.00357088,0.216796875,346.50317259909394,588.6912234799863,19.9909338168631,2746.4381150135932,2318.4981900220596,5765.656375502008,0.12747097,-377.0401,42.261875,18.888393,28.634447,8.815677,-0.1869524,-8.591886,-3.0789995,-10.214032,-13.144135,-16.816221,1.1301591,-2.3385937,XC920803.ogg,21211
0.026830656,0.6739890668645251,1992.98811536119,7452.374019336454,91.96384299588617,5379.424073586379,1651.3651452262584,7168.907122905028,0.037669897,-315.3073,-73.228516,51.82116,3.5994375,4.772109,9.709371,-2.3987598,10.273885,0.710899,3.369862,0.25095707,2.9727006,2.2476676,XC920868.ogg,21211
0.017395198,0.6701311383928571,6940.732073152379,7811.912410995514,2027.8206078730016,5276.961951186158,1583.9296576563354,7021.829044117647,0.058666687,-327.52438,-70.493286,49.19293,4.144948,0.17478818,13.590818,-6.4842854,13.060381,-4.4232073,5.1772537,-2.7812552,5.9456797,-1.5092071,XC920870.ogg,21211
0.016935226,0.6402971540178571,7250.660117660102,7532.873247993315,7001.880646960119,5119.772844124969,1535.993120368804,6740.4389880952385,0.058526013,-329.0198,-70.91448,46.24098,7.4992204,-2.872503,16.739113,-10.353827,14.899659,-4.664491,5.5316916,-4.254148,6.807134,-2.7494888,XC920872.ogg,21211
0.025103765,0.6295523595328283,6531.211503667269,7411.489931199138,86.52672152999143,5103.165013218189,1590.2411551010023,6960.437710437711,0.043745797,-326.92346,-66.55346,52.454758,6.8888216,0.73324424,17.85172,-9.278763,16.927511,-3.533525,6.2163963,0.30821577,4.4449596,2.2583766,XC920873.ogg,21211
0.024936466,0.6323098104508197,5247.11277063788,7289.535016195298,1095.711661034999,5077.930314582196,1528.2060057112317,6833.6577868852455,0.042896416,-310.2462,-77.570724,43.29813,13.31376,-4.7165246,15.317184,-10.268797,15.235703,-2.3113613,6.4548826,-4.864157,4.76615,2.0434551,XC920881.ogg,21211
0.027596427,0.6823927993527508,3922.520737414418,11025.0,1285.0397944762692,5477.593163976781,1532.4408366331807,7110.816140776699,0.019259034,-339.25052,-66.81019,58.713085,-3.305646,0.61733365,15.665008,-9.454961,14.205095,-3.4142952,3.1741629,3.1528866,-5.2266006,13.250636,XC920888.ogg,21211
0.031318936,0.6079472205033003,7219.387108525753,7318.364569992475,7037.366513501759,4604.0508064506585,1268.899911302358,5336.350041254125,0.01604725,-324.88785,-63.736374,25.5903,40.379498,-16.149076,14.214836,-10.29959,31.534628,-25.141937,12.954316,10.556191,-15.447037,15.978838,XC920892.ogg,21211
0.0035794224,0.7034537179129464,6616.593655282419,11025.0,2446.1119134969404,4698.892846522006,2640.719730522543,7282.561383928572,0.1045784,-400.26395,14.87952,30.498177,5.5863824,12.519111,-3.3102713,16.341623,-11.503621,14.4863615,-5.718704,3.6539485,1.9285475,0.3406666,XC925906.ogg,21211
0.0027799478,0.6038049008665967,6720.297469296841,11025.0,21.834406347929455,4268.226661158378,2609.840868595115,7189.338235294118,0.15893896,-403.02206,18.512398,27.05559,9.205631,10.042977,-0.7085079,13.345089,-7.471531,9.765839,-0.4275066,-0.8675798,5.190056,-1.9010243,XC925907.ogg,21211
0.002820261,0.6120645166412602,8698.356930853877,11025.0,2008.9166960709274,4329.455469997174,2637.5660645968037,7310.721544715447,0.17007624,-398.87445,15.207543,26.34383,9.848251,10.721241,-1.9884969,15.445553,-10.105228,13.024608,-4.187671,2.3057833,2.157176,0.64175504,XC925908.ogg,21211
0.0028595172,0.6143156352796053,10848.628029520063,11025.0,23.838177288757315,4256.846576316954,2646.289685449981,7280.890213815789,0.1805472,-394.31018,17.809542,25.312796,8.169344,12.069565,-2.9279776,12.204826,-4.3375773,7.4975266,-2.6540992,3.2119713,0.49953827,0.5336867,XC925925.ogg,21211
0.0050201537,0.47078746448863634,3622.095798079064,4669.6493466388165,1996.9099604788137,3811.9548227512873,2101.1727700706415,6834.090909090909,0.13670066,-369.2897,-12.79642,-12.311921,30.959143,7.095887,-8.409032,15.369955,-12.880251,5.2299995,9.920059,-5.606395,-0.66977954,3.4601405,XC928709.ogg,21211
0.0044834926,0.43578717089074803,4141.691912198825,4667.858816021536,20.917301030862927,3593.666272796768,1985.2239505614111,6355.499507874016,0.15269807,-374.54703,-8.207994,-15.906838,33.298397,5.7058125,-6.317712,13.762942,-11.512358,4.3364387,10.969709,-8.630946,3.83614,-2.8229547,XC928710.ogg,21211
0.0044410974,0.46076766304347827,3327.6991632294535,7101.741066241277,21.371306776506223,3686.141103349567,1939.1172875125815,6137.718900966183,0.1529767,-370.16824,-12.622122,-13.345504,31.40584,4.5823083,-0.7233948,4.7295675,-1.088223,-2.9792442,13.187055,-3.9011464,-1.4497837,1.1169477,XC928714.ogg,21211
0.03211706,0.5840268735532408,3513.449237564631,11025.0,20.045898467214695,4369.6305515931335,2018.6285443698177,6675.028935185185,0.13082618,-238.14075,-25.612831,6.024684,4.4777193,-10.855385,6.085194,7.4393535,-11.557731,9.923363,1.7847488,-5.1267548,9.752682,-1.7166417,XC934741.ogg,21211
0.02149923,0.23686276206487342,1010.799498112668,5737.50095880998,20.00802258377335,2297.7799903334762,2003.189602317159,4693.779667721519,0.07944316,-190.91866,73.43185,-7.497186,2.3800209,-8.1886,10.015999,-9.873907,9.670958,-2.39526,-4.998581,-3.4790947,3.3120875,-13.79407,iNat1005729.ogg,22333
0.002692398,0.5567946998259861,3917.050091552568,11025.0,19.9909338168631,4217.876650351835,2581.2756830686935,7084.269866589327,0.07021312,-426.40552,38.531616,28.190804,-24.594126,6.9837966,5.956327,-2.9493105,-3.0362816,6.4052033,-20.37528,4.1193323,3.884184,-11.336328,iNat1008712.ogg,22333
0.059084777,0.0632292716733871,287.9448462458837,5261.973158735446,21.27215381309169,1697.8398189224886,2110.175642341863,4114.289314516129,0.012274827,-200.67343,83.0791,22.831339,25.20765,14.633601,15.726087,6.675415,5.624567,11.828183,1.9916723,3.1394851,7.9937525,-5.0129757,iNat1155704.ogg,22333
0.05364228,0.5187106224798387,3917.603110435672,11025.0,26.69134201698348,3860.9396116399184,1972.0100522563857,5701.612903225807,0.03935588,-464.07147,1.133718,-10.780981,-15.678736,1.410021,-15.042849,-13.571568,-15.0335,5.9346504,-3.6032388,-19.485907,29.581867,-12.387438,iNat1208354.ogg,22333
0.030516433,0.1771955818965517,1371.63511099163,4702.565232979677,19.9909338168631,1880.0698110948647,1897.034725583162,3930.2507836990594,0.021907771,-207.13087,84.99423,1.3902029,20.585934,-4.3661513,21.614632,1.6007231,3.5838244,7.861728,15.406073,-8.355666,16.888266,1.6871116,iNat1236061.ogg,22333
0.06446823,0.11270793824208443,797.5185230827926,4771.9682871078985,19.9909338168631,1413.571195777904,1736.0855340184607,3104.3247031662268,0.009808962,-168.40857,109.58015,8.762171,27.846064,4.780954,12.999145,2.6837647,6.971669,3.186477,5.594354,-4.421063,8.983939,-3.6652343,iNat1237389.ogg,22333
0.023238504,0.08239191228693182,50.891021692431714,777.3448494338436,19.9909338168631,1370.4559674700388,1619.8213543446082,3067.086884469697,0.0133806085,-256.03366,112.20013,-3.9249892,29.56412,-4.081479,13.05262,-3.119412,6.858868,1.0152739,6.9984355,-1.8408796,4.5396976,-2.3205612,iNat1237907.ogg,22333
0.046981744,0.04448803051097973,56.31308102113395,337.89674065107494,20.118187162304988,771.6699212935622,1192.6999138619144,1522.3817567567567,0.0018696454,-256.01334,159.5105,5.041712,30.977005,7.511392,10.085119,3.877108,5.4875317,4.071082,4.285311,-3.4144197,6.6590023,-4.099794,iNat1239167.ogg,22333
0.026882652,0.15243365575396825,868.3964813674777,5378.984610403555,19.9909338168631,1749.3389915126784,1873.69754090455,3782.6388888888887,0.023265403,-240.36499,96.5191,7.637265,25.849762,2.023282,11.485076,2.9836345,-0.043160383,11.370435,2.1974607,-5.1571226,12.397995,-7.2450747,iNat1241231.ogg,22333
0.054201297,0.06900886656746032,459.8834077459019,11025.0,19.9909338168631,1155.6140100935843,1489.0186333509732,2600.8184523809523,0.01668337,-223.3434,117.983025,-13.033397,30.16443,11.38045,21.117592,5.065594,14.249185,10.689863,-2.3906643,7.3555145,10.421179,-0.7063227,iNat1245802.ogg,22333
0.0041665696,0.16402068998470948,1688.1997310947957,5505.502416571028,19.9909338168631,1885.6172922776534,1886.2705565071046,3704.181001529052,0.0131116025,-442.63693,81.50517,2.2036874,34.257126,3.1985164,16.196732,6.7084246,5.2056265,13.250022,8.672053,-12.058921,27.225597,-6.4550705,iNat1273155.ogg,22333
0.021609368,0.1754521322513812,992.0091844829528,11025.0,19.9909338168631,2346.8236112892214,2307.0540169720307,5277.969613259668,0.046364877,-235.91147,64.67153,1.4141679,16.001328,12.86978,5.7016196,8.695629,1.6383407,13.087373,3.7672234,10.502233,9.15351,3.1134357,iNat1274792.ogg,22333
0.013266009,0.4452826357033639,2675.6472927704694,5524.446672171417,21.014547095408755,3526.0695976310535,1881.178017683694,5660.454892966361,0.044332616,-389.46408,11.070655,-11.415797,19.43683,-12.015933,-6.770838,-0.6836163,-7.8771496,27.562468,-26.649225,1.3091497,20.093271,-20.746359,iNat144601.ogg,22333
0.0051726545,0.10596843969042057,1433.6953592167904,11025.0,19.9909338168631,1125.0467608899946,1448.4669837925424,2297.1183800623053,0.015376456,-462.24026,151.54636,-9.580877,13.401222,15.338937,14.580562,9.691053,7.307902,16.28182,-7.3818336,8.99117,4.2533984,-14.502166,iNat150110.ogg,22333
0.0013669204,0.2983986949741055,1957.5364348515404,4642.057832801894,19.9909338168631,2708.602581810944,2087.257183168665,5253.619350282486,0.07471955,-540.03644,50.046513,1.8359872,8.768185,-4.3193827,-5.270701,-9.380349,-9.952281,-8.261249,-3.5600173,-23.659473,-0.027842462,-6.1639123,iNat233716.ogg,22333
0.0016708649,0.1018389006423328,627.6423571880019,5326.011603383088,19.9909338168631,1080.1644200365938,1059.9187695855874,2443.987051386623,0.00021302298,-569.2236,209.53008,-84.95015,81.42728,-25.04397,-6.236001,18.524,-30.522476,17.635038,-17.506193,-9.254384,3.6158054,-19.437857,iNat255294.ogg,22333
0.045060087,0.3590978320079708,2731.4550939479195,4823.47024077924,109.11479233324145,2790.3543871129887,1149.8682294870766,3467.7583060190705,0.0027826142,-365.96246,18.629726,-36.87825,45.874416,-28.06274,-7.4837556,-13.207535,-20.902689,13.374737,-8.261718,-51.47618,15.915671,2.4736211,iNat292304.ogg,22333
0.015780676,0.31409888174019607,3432.151383471456,11025.0,20.231489709958254,2050.8773176255427,1606.0219046745538,3841.5747549019607,0.045632903,-311.12775,102.21149,-18.520113,30.96021,-16.339897,27.638763,-16.96637,12.404897,15.974952,-34.478508,15.356876,11.776333,-26.081644,iNat332150.ogg,22333
0.015848344,0.24355597245065788,3514.631046921407,5698.203963709448,21.018655416284858,1731.570158829418,1697.6727650257658,3844.5106907894738,0.0069243344,-333.09442,122.52323,-7.9075294,47.768997,-2.8269923,10.484215,6.271253,-3.420647,24.173922,-18.663757,6.1716905,16.126917,-24.453754,iNat344525.ogg,22333
0.043843925,0.18844387835953347,148.50678471139705,4312.674854668484,19.9909338168631,1663.3336054875615,1503.5811906361973,3056.2721855983773,0.026049845,-141.40834,109.53169,-38.92831,12.851501,-5.9435496,-10.66135,-2.5409799,-2.8900983,-4.93142,4.4981565,-17.346174,8.870586,-6.015075,iNat34849.ogg,22333
0.00514943,0.2289584847383721,908.6569030423116,5341.134527059182,19.9909338168631,2213.613257615052,2145.30528120904,4538.953488372093,0.032313403,-441.47623,84.699486,9.761921,15.393773,4.778739,1.8041174,9.289927,-4.76622,16.884464,-16.090961,8.072262,1.9666728,-6.5186205,iNat503234.ogg,22333
0.008912831,0.14019409472422062,1236.655134494941,11025.0,20.063913775765815,1513.9036831484368,1590.2794913615612,2951.5044214628297,0.016319728,-418.69528,105.17888,3.3711772,36.517162,4.3211613,7.623034,-4.432698,7.925727,1.2499723,9.880798,-12.997124,8.576567,5.0226126,iNat516995.ogg,22333
0.016720526,0.1259516386310905,937.0665103755059,4577.630161506174,20.01232266496998,1696.0233475429764,1748.5862233491366,3392.836426914153,0.015668845,-343.0941,89.68096,-9.061184,27.45956,7.534652,16.887577,9.131434,10.627407,3.673456,13.534329,-4.647592,7.0917945,3.3401492,iNat52742.ogg,22333
0.01051904,0.11801296113896848,516.049260561421,11025.0,20.024493200596673,1455.1798665549388,1545.936503581385,3009.7152578796563,0.037500225,-335.92545,110.91361,-20.395735,24.53003,-3.624243,20.384224,-6.6542416,14.915831,-9.671882,1.9359467,0.07135543,-8.366218,0.8972432,iNat530453.ogg,22333
0.0034500454,0.2381885762117347,1891.0652669231313,5582.961982906537,20.06512251435084,2178.085610332913,1794.6235188639328,4012.8667091836733,0.013023818,-461.9283,73.7081,-3.5431466,40.373295,-10.113961,19.792511,-6.7804184,10.316708,3.2975059,-5.6884336,-2.4842525,17.592276,-18.977247,iNat532306.ogg,22333
0.018560221,0.19329818988022113,1713.3815388602384,5789.344488681724,19.9909338168631,1638.1514259467413,1661.2057210356838,3505.3746928746928,0.013636962,-274.01736,116.69074,-13.676047,20.68522,5.6748586,23.576574,-3.7078404,6.414492,15.6361065,-12.485774,5.085663,10.156377,-16.996786,iNat53679.ogg,22333
0.004487082,0.3287459463443396,2231.751693451137,5446.030466743388,22.507431578661052,2649.883450777695,1668.2629272197457,3973.2900943396226,0.020595675,-460.04504,45.267666,-27.731102,26.86194,-2.0386236,3.2532127,-4.1139445,-0.6132773,20.030745,-17.94479,-9.978511,18.561586,-21.472878,iNat54095.ogg,22333
0.0026210053,0.5700331577034884,3683.71037262437,7799.215460748638,22.778860347819347,4596.788314020437,1754.850294452273,6392.090600775194,0.032078974,-518.5448,-45.184586,58.512142,49.81369,-9.551216,25.687742,-32.982384,25.226616,-3.72667,-13.2720995,-26.471245,33.01909,-40.603264,iNat554680.ogg,22333
0.07832907,0.28934036170580113,661.1081845220564,3808.9224047366706,19.9909338168631,2697.003767008389,1865.4720254255615,4778.645833333333,0.11729639,-121.03459,32.463406,-31.764387,3.0123384,-12.334876,6.5961,-4.0942187,-11.157509,-12.725408,-3.3151398,-12.421918,-10.844851,-7.235953,iNat560488.ogg,22333
0.045101732,0.203194506227758,1623.6520720922997,11025.0,19.9909338168631,2078.310245379329,1994.3755937117116,4273.910142348755,0.008934197,-300.38016,95.47259,8.447497,20.856543,15.394288,-1.771366,12.789771,-6.2650576,14.723231,6.816283,-9.738974,13.651059,0.37147605,iNat575726.ogg,22333
0.035052903,0.1938584045794025,1233.5205770265325,11025.0,19.9909338168631,2097.269728226329,1985.6177649857493,4272.9461477987425,0.019215824,-281.57492,90.59919,1.8189813,12.964804,10.721354,3.7005346,-1.718855,-15.75889,14.467456,3.8016734,-10.495112,12.062405,-4.142016,iNat575727.ogg,22333
0.04521934,0.26315347250405846,3691.501904307028,7441.429491132304,19.9909338168631,2801.791514844093,1975.3847406004286,4846.058238636364,0.03254754,-421.85745,18.340515,16.128065,42.34612,12.162391,14.189634,5.711058,20.242933,10.878186,4.589014,6.558877,13.11325,3.0019996,iNat576377.ogg,22333
0.038848452,0.07524786723336595,886.8552260584127,11025.0,20.132352233084664,1032.0624857668752,1449.7389941892716,2500.2140410958905,0.020633694,-264.40244,119.93033,6.1971164,45.330532,12.130307,24.324108,6.8857355,4.1694007,3.009644,-1.9989201,-5.117188,5.7390385,-8.271226,iNat578290.ogg,22333
0.015201133,0.19407735845094087,1717.6683032181813,5304.583420187335,20.035488400088415,1748.3447900729052,1802.8527302418395,3518.0611559139784,0.005855004,-340.31412,104.575874,8.597971,31.951519,9.223636,8.958945,8.728198,-6.280053,18.13572,1.7739207,-21.442816,35.84449,-18.541153,iNat579714.ogg,22333
0.055840865,0.12078517728904847,1075.4569478770825,5580.0651387333255,19.9909338168631,1603.563038109467,1788.7817101022047,3521.4317773788152,0.013813139,-233.85197,81.9161,-0.48343524,41.168396,11.835049,28.95524,7.65215,10.726439,21.401535,-0.8335574,5.1278567,15.788558,-9.9248905,iNat585061.ogg,22333
0.032929894,0.24519198963144725,2528.099059471326,4705.779622731857,19.9909338168631,1906.905471736768,1575.8500515412923,3279.0969014626635,0.0062840977,-310.3968,96.75645,-9.075871,29.191872,1.5962048,17.469313,5.5980763,-4.831594,19.125147,5.0849485,-22.249018,15.226255,3.9009514,iNat758022.ogg,22333
0.055955596,0.32018249322755415,2544.093574332201,5441.08718441771,20.058708333692607,2542.459102128675,1766.4290664283615,3827.7863777089783,0.014261208,-301.5306,74.47114,6.89388,37.724953,5.1579013,8.266136,7.9627137,-15.902374,37.179623,-30.25524,-9.262813,31.842432,-21.52202,iNat815140.ogg,22333
0.0060853134,0.21587890625,1126.0779119322126,4363.771969499032,22.451123709279713,1895.4876662185527,1668.9971711140668,3390.0390625,0.016478783,-428.1164,87.95111,-7.3855004,27.115406,2.70213,-2.3154116,-4.5225635,-6.5875072,-0.1405635,20.671331,-20.735811,-9.517038,15.3713455,iNat867912.ogg,22333
0.005468542,0.29672844084992345,1876.420583785918,5280.48615736566,20.043429198920155,2193.390272274606,1586.7923608896826,3608.800727411945,0.026607724,-378.61945,78.82293,-26.654598,55.198334,-17.49411,8.535694,1.1531038,-1.1501768,17.634972,-5.622277,-12.4649515,16.274626,-5.1203136,iNat894924.ogg,22333
0.055467144,0.4041787144128114,2106.936075439856,5331.251463115742,19.9909338168631,3470.8380241845252,1370.682060851613,4748.165035587189,0.034229793,-432.91132,-45.251392,-49.646477,9.431879,-13.318418,-2.56738,-6.6211166,-2.7726612,22.358181,-15.488311,-6.00656,22.843079,-18.17267,iNat943181.ogg,22333
0.021174133,0.06613665197649572,154.7125818861926,4487.522495804784,19.9909338168631,1163.8669674393088,1558.3074647511414,2671.7548076923076,0.0062087304,-285.3298,123.338264,4.5616584,34.148853,2.582773,23.28433,-5.273926,6.6888347,-2.3580964,8.538947,-13.024837,8.814617,-5.8297343,iNat976527.ogg,22333
0.00015652247,0.26338056144067795,1349.397363430058,5793.806427098614,20.02911889935946,2526.358618341853,2052.6572365581537,4979.846398305085,0.09475601,-679.2133,54.91244,1.1284586,25.532307,-4.2766747,11.691042,-11.1962805,6.414756,-7.6408715,-2.5335968,-5.4942613,3.7985756,-13.460525,iNat983570.ogg,22333
0.010459679,0.3706510416666667,3556.827775002468,5652.22225588404,20.471936874272327,2856.827248040126,1865.8927432963349,4304.765625,0.014244244,-434.9779,66.113434,2.2120056,28.865072,2.1518042,9.505881,9.878811,-4.3335114,32.368053,-31.75481,17.467945,18.458935,-25.513067,iNat987253.ogg,22333
0.055378575,0.4046221067384547,2111.7087679467904,5331.249128440325,20.191909300004106,3472.953681981321,1371.6903379210212,4752.2063721136765,0.034304842,-433.13583,-45.162872,-49.54852,9.353764,-13.3251295,-2.5658078,-6.5659256,-2.7420657,22.287878,-15.471456,-5.9186263,22.786985,-18.148872,XC890507.ogg,22333
